Datetime,AEP_MW
2016-10-20 000000,12622.0
2016-10-18 010000,11954.0
2016-10-18 020000,11557.0
2016-10-18 030000,11172.0
2016-10-18 040000,11046.0
2016-10-18 050000,11178.0
2016-10-18 060000,11911.0
2016-10-18 070000,13214.0
2016-10-18 080000,14006.0
2016-10-18 090000,13988.0
2016-10-18 100000,14343.0
2016-10-18 110000,14706.0
2016-10-18 120000,14972.0
2016-10-18 130000,15375.0
2016-10-18 140000,15694.0
2016-10-18 150000,15823.0
2016-10-18 160000,15745.0
2016-10-18 170000,15722.0
2016-10-18 180000,15653.0
2016-10-18 190000,15645.0
2016-10-18 200000,16022.0
2016-10-18 210000,15669.0
2016-10-18 220000,14908.0
2016-10-18 230000,13889.0
2016-10-19 000000,12875.0
2016-10-17 010000,10983.0
2016-10-17 020000,10745.0
2016-10-17 030000,10520.0
2016-10-17 040000,10509.0
2016-10-17 050000,10759.0
2016-10-17 060000,11445.0
2016-10-17 070000,12846.0
2016-10-17 080000,13674.0
2016-10-17 090000,13805.0
2016-10-17 100000,14101.0
2016-10-17 110000,14518.0
2016-10-17 120000,14892.0
2016-10-17 130000,15260.0
2016-10-17 140000,15620.0
2016-10-17 150000,15912.0
2016-10-17 160000,16044.0
2016-10-17 170000,16053.0
2016-10-17 180000,15908.0
2016-10-17 190000,15688.0
2016-10-17 200000,16098.0
2016-10-17 210000,15694.0
2016-10-17 220000,14857.0
2016-10-17 230000,13857.0
2016-10-18 000000,12733.0
2016-10-16 010000,10463.0
2016-10-16 020000,10070.0
2016-10-16 030000,9877.0
2016-10-16 040000,9744.0
2016-10-16 050000,9743.0
2016-10-16 060000,9743.0
2016-10-16 070000,10109.0
2016-10-16 080000,10520.0
2016-10-16 090000,10936.0
2016-10-16 100000,11388.0
2016-10-16 110000,11786.0
2016-10-16 120000,12014.0
2016-10-16 130000,12317.0
2016-10-16 140000,12463.0
2016-10-16 150000,12523.0
2016-10-16 160000,12639.0
2016-10-16 170000,12813.0
2016-10-16 180000,12992.0
2016-10-16 190000,13090.0
2016-10-16 200000,13728.0
2016-10-16 210000,13489.0
2016-10-16 220000,12918.0
2016-10-16 230000,12201.0
2016-10-17 000000,11580.0
2016-10-15 010000,10746.0
2016-10-15 020000,10473.0
2016-10-15 030000,10323.0
2016-10-15 040000,10244.0
2016-10-15 050000,10313.0
2016-10-15 060000,10494.0
2016-10-15 070000,11035.0
2016-10-15 080000,11638.0
2016-10-15 090000,11948.0
2016-10-15 100000,12250.0
2016-10-15 110000,12377.0
2016-10-15 120000,12394.0
2016-10-15 130000,12373.0
2016-10-15 140000,12238.0
2016-10-15 150000,12313.0
2016-10-15 160000,12319.0
2016-10-15 170000,12443.0
2016-10-15 180000,12452.0
2016-10-15 190000,12430.0
2016-10-15 200000,12938.0
2016-10-15 210000,12770.0
2016-10-15 220000,12225.0
2016-10-15 230000,11668.0
2016-10-16 000000,10997.0
2016-10-14 010000,11296.0
2016-10-14 020000,10942.0
2016-10-14 030000,10781.0
2016-10-14 040000,10811.0
2016-10-14 050000,11021.0
2016-10-14 060000,11755.0
2016-10-14 070000,12932.0
2016-10-14 080000,13711.0
2016-10-14 090000,13812.0
2016-10-14 100000,13870.0
2016-10-14 110000,13874.0
2016-10-14 120000,13743.0
2016-10-14 130000,13643.0
2016-10-14 140000,13584.0
2016-10-14 150000,13456.0
2016-10-14 160000,13269.0
2016-10-14 170000,13193.0
2016-10-14 180000,13036.0
2016-10-14 190000,12987.0
2016-10-14 200000,13383.0
2016-10-14 210000,13234.0
2016-10-14 220000,12803.0
2016-10-14 230000,12232.0
2016-10-15 000000,11512.0
2016-10-13 010000,11339.0
2016-10-13 020000,11048.0
2016-10-13 030000,10815.0
2016-10-13 040000,10759.0
2016-10-13 050000,11006.0
2016-10-13 060000,11633.0
2016-10-13 070000,12952.0
2016-10-13 080000,13780.0
2016-10-13 090000,13806.0
2016-10-13 100000,13867.0
2016-10-13 110000,13889.0
2016-10-13 120000,13904.0
2016-10-13 130000,13928.0
2016-10-13 140000,13869.0
2016-10-13 150000,13771.0
2016-10-13 160000,13636.0
2016-10-13 170000,13517.0
2016-10-13 180000,13442.0
2016-10-13 190000,13416.0
2016-10-13 200000,14036.0
2016-10-13 210000,14080.0
2016-10-13 220000,13489.0
2016-10-13 230000,12670.0
2016-10-14 000000,11882.0
2016-10-12 010000,11443.0
2016-10-12 020000,11065.0
2016-10-12 030000,10992.0
2016-10-12 040000,10911.0
2016-10-12 050000,11179.0
2016-10-12 060000,11927.0
2016-10-12 070000,13293.0
2016-10-12 080000,14150.0
2016-10-12 090000,14022.0
2016-10-12 100000,13942.0
2016-10-12 110000,14024.0
2016-10-12 120000,13976.0
2016-10-12 130000,14158.0
2016-10-12 140000,14146.0
2016-10-12 150000,14219.0
2016-10-12 160000,14237.0
2016-10-12 170000,14213.0
2016-10-12 180000,14204.0
2016-10-12 190000,14058.0
2016-10-12 200000,14521.0
2016-10-12 210000,14281.0
2016-10-12 220000,13692.0
2016-10-12 230000,12718.0
2016-10-13 000000,11964.0
2016-10-11 010000,11530.0
2016-10-11 020000,11220.0
2016-10-11 030000,11060.0
2016-10-11 040000,11108.0
2016-10-11 050000,11299.0
2016-10-11 060000,12112.0
2016-10-11 070000,13486.0
2016-10-11 080000,14304.0
2016-10-11 090000,14190.0
2016-10-11 100000,14229.0
2016-10-11 110000,14168.0
2016-10-11 120000,14039.0
2016-10-11 130000,13893.0
2016-10-11 140000,13948.0
2016-10-11 150000,13766.0
2016-10-11 160000,13672.0
2016-10-11 170000,13758.0
2016-10-11 180000,13670.0
2016-10-11 190000,13610.0
2016-10-11 200000,14090.0
2016-10-11 210000,14058.0
2016-10-11 220000,13671.0
2016-10-11 230000,12714.0
2016-10-12 000000,12020.0
2016-10-10 010000,10921.0
2016-10-10 020000,10646.0
2016-10-10 030000,10445.0
2016-10-10 040000,10656.0
2016-10-10 050000,10864.0
2016-10-10 060000,11585.0
2016-10-10 070000,13050.0
2016-10-10 080000,13965.0
2016-10-10 090000,14106.0
2016-10-10 100000,14115.0
2016-10-10 110000,14154.0
2016-10-10 120000,14075.0
2016-10-10 130000,14028.0
2016-10-10 140000,13993.0
2016-10-10 150000,13944.0
2016-10-10 160000,13908.0
2016-10-10 170000,13792.0
2016-10-10 180000,13655.0
2016-10-10 190000,13614.0
2016-10-10 200000,14415.0
2016-10-10 210000,14225.0
2016-10-10 220000,13547.0
2016-10-10 230000,12818.0
2016-10-11 000000,11971.0
2016-10-09 010000,10278.0
2016-10-09 020000,9998.0
2016-10-09 030000,9852.0
2016-10-09 040000,9819.0
2016-10-09 050000,9798.0
2016-10-09 060000,9958.0
2016-10-09 070000,10276.0
2016-10-09 080000,10769.0
2016-10-09 090000,11180.0
2016-10-09 100000,11586.0
2016-10-09 110000,11698.0
2016-10-09 120000,11631.0
2016-10-09 130000,11698.0
2016-10-09 140000,11778.0
2016-10-09 150000,11693.0
2016-10-09 160000,11838.0
2016-10-09 170000,11993.0
2016-10-09 180000,12146.0
2016-10-09 190000,12297.0
2016-10-09 200000,13003.0
2016-10-09 210000,13041.0
2016-10-09 220000,12488.0
2016-10-09 230000,11811.0
2016-10-10 000000,11351.0
2016-10-08 010000,11459.0
2016-10-08 020000,10951.0
2016-10-08 030000,10650.0
2016-10-08 040000,10538.0
2016-10-08 050000,10444.0
2016-10-08 060000,10564.0
2016-10-08 070000,10963.0
2016-10-08 080000,11447.0
2016-10-08 090000,11875.0
2016-10-08 100000,12351.0
2016-10-08 110000,12544.0
2016-10-08 120000,12544.0
2016-10-08 130000,12590.0
2016-10-08 140000,12565.0
2016-10-08 150000,12434.0
2016-10-08 160000,12386.0
2016-10-08 170000,12375.0
2016-10-08 180000,12272.0
2016-10-08 190000,12174.0
2016-10-08 200000,12536.0
2016-10-08 210000,12467.0
2016-10-08 220000,12079.0
2016-10-08 230000,11474.0
2016-10-09 000000,10789.0
2016-10-07 010000,11896.0
2016-10-07 020000,11468.0
2016-10-07 030000,11056.0
2016-10-07 040000,10957.0
2016-10-07 050000,11059.0
2016-10-07 060000,11720.0
2016-10-07 070000,12844.0
2016-10-07 080000,13557.0
2016-10-07 090000,13647.0
2016-10-07 100000,13952.0
2016-10-07 110000,14403.0
2016-10-07 120000,14730.0
2016-10-07 130000,14983.0
2016-10-07 140000,15309.0
2016-10-07 150000,15391.0
2016-10-07 160000,15285.0
2016-10-07 170000,15280.0
2016-10-07 180000,15093.0
2016-10-07 190000,14685.0
2016-10-07 200000,14741.0
2016-10-07 210000,14407.0
2016-10-07 220000,13800.0
2016-10-07 230000,12986.0
2016-10-08 000000,12211.0
2016-10-06 010000,11729.0
2016-10-06 020000,11259.0
2016-10-06 030000,11035.0
2016-10-06 040000,10814.0
2016-10-06 050000,11024.0
2016-10-06 060000,11744.0
2016-10-06 070000,12984.0
2016-10-06 080000,13705.0
2016-10-06 090000,13660.0
2016-10-06 100000,14078.0
2016-10-06 110000,14414.0
2016-10-06 120000,14660.0
2016-10-06 130000,14997.0
2016-10-06 140000,15393.0
2016-10-06 150000,15657.0
2016-10-06 160000,15797.0
2016-10-06 170000,15891.0
2016-10-06 180000,15776.0
2016-10-06 190000,15397.0
2016-10-06 200000,15623.0
2016-10-06 210000,15450.0
2016-10-06 220000,14685.0
2016-10-06 230000,13622.0
2016-10-07 000000,12643.0
2016-10-05 010000,11423.0
2016-10-05 020000,11057.0
2016-10-05 030000,10778.0
2016-10-05 040000,10739.0
2016-10-05 050000,10841.0
2016-10-05 060000,11542.0
2016-10-05 070000,12791.0
2016-10-05 080000,13478.0
2016-10-05 090000,13527.0
2016-10-05 100000,13804.0
2016-10-05 110000,14153.0
2016-10-05 120000,14541.0
2016-10-05 130000,14730.0
2016-10-05 140000,15162.0
2016-10-05 150000,15358.0
2016-10-05 160000,15441.0
2016-10-05 170000,15551.0
2016-10-05 180000,15412.0
2016-10-05 190000,15182.0
2016-10-05 200000,15371.0
2016-10-05 210000,15183.0
2016-10-05 220000,14527.0
2016-10-05 230000,13453.0
2016-10-06 000000,12462.0
2016-10-04 010000,11213.0
2016-10-04 020000,10862.0
2016-10-04 030000,10629.0
2016-10-04 040000,10543.0
2016-10-04 050000,10730.0
2016-10-04 060000,11439.0
2016-10-04 070000,12668.0
2016-10-04 080000,13416.0
2016-10-04 090000,13422.0
2016-10-04 100000,13691.0
2016-10-04 110000,14005.0
2016-10-04 120000,14237.0
2016-10-04 130000,14604.0
2016-10-04 140000,14914.0
2016-10-04 150000,15146.0
2016-10-04 160000,15188.0
2016-10-04 170000,15254.0
2016-10-04 180000,15084.0
2016-10-04 190000,14830.0
2016-10-04 200000,15125.0
2016-10-04 210000,14903.0
2016-10-04 220000,14229.0
2016-10-04 230000,13151.0
2016-10-05 000000,12174.0
2016-10-03 010000,10605.0
2016-10-03 020000,10300.0
2016-10-03 030000,10151.0
2016-10-03 040000,10143.0
2016-10-03 050000,10370.0
2016-10-03 060000,11112.0
2016-10-03 070000,12407.0
2016-10-03 080000,13178.0
2016-10-03 090000,13275.0
2016-10-03 100000,13582.0
2016-10-03 110000,13835.0
2016-10-03 120000,14072.0
2016-10-03 130000,14261.0
2016-10-03 140000,14585.0
2016-10-03 150000,14561.0
2016-10-03 160000,14626.0
2016-10-03 170000,14488.0
2016-10-03 180000,14413.0
2016-10-03 190000,14211.0
2016-10-03 200000,14581.0
2016-10-03 210000,14501.0
2016-10-03 220000,13785.0
2016-10-03 230000,12782.0
2016-10-04 000000,11775.0
2016-10-02 010000,10393.0
2016-10-02 020000,10000.0
2016-10-02 030000,9776.0
2016-10-02 040000,9623.0
2016-10-02 050000,9581.0
2016-10-02 060000,9604.0
2016-10-02 070000,9849.0
2016-10-02 080000,10204.0
2016-10-02 090000,10627.0
2016-10-02 100000,11168.0
2016-10-02 110000,11395.0
2016-10-02 120000,11581.0
2016-10-02 130000,11849.0
2016-10-02 140000,11969.0
2016-10-02 150000,12032.0
2016-10-02 160000,12125.0
2016-10-02 170000,12307.0
2016-10-02 180000,12416.0
2016-10-02 190000,12472.0
2016-10-02 200000,13018.0
2016-10-02 210000,13059.0
2016-10-02 220000,12494.0
2016-10-02 230000,11813.0
2016-10-03 000000,11042.0
2016-10-01 010000,11019.0
2016-10-01 020000,10600.0
2016-10-01 030000,10384.0
2016-10-01 040000,10214.0
2016-10-01 050000,10258.0
2016-10-01 060000,10469.0
2016-10-01 070000,10901.0
2016-10-01 080000,11204.0
2016-10-01 090000,11581.0
2016-10-01 100000,12049.0
2016-10-01 110000,12296.0
2016-10-01 120000,12438.0
2016-10-01 130000,12536.0
2016-10-01 140000,12616.0
2016-10-01 150000,12620.0
2016-10-01 160000,12542.0
2016-10-01 170000,12624.0
2016-10-01 180000,12573.0
2016-10-01 190000,12447.0
2016-10-01 200000,12744.0
2016-10-01 210000,12729.0
2016-10-01 220000,12257.0
2016-10-01 230000,11635.0
2016-10-02 000000,10981.0
2016-09-30 010000,11624.0
2016-09-30 020000,11211.0
2016-09-30 030000,10976.0
2016-09-30 040000,10890.0
2016-09-30 050000,11097.0
2016-09-30 060000,11780.0
2016-09-30 070000,12995.0
2016-09-30 080000,13742.0
2016-09-30 090000,13838.0
2016-09-30 100000,14099.0
2016-09-30 110000,14174.0
2016-09-30 120000,14240.0
2016-09-30 130000,14238.0
2016-09-30 140000,14198.0
2016-09-30 150000,14133.0
2016-09-30 160000,13950.0
2016-09-30 170000,13869.0
2016-09-30 180000,13710.0
2016-09-30 190000,13483.0
2016-09-30 200000,13744.0
2016-09-30 210000,13660.0
2016-09-30 220000,13188.0
2016-09-30 230000,12506.0
2016-10-01 000000,11716.0
2016-09-29 010000,11509.0
2016-09-29 020000,11247.0
2016-09-29 030000,11024.0
2016-09-29 040000,10858.0
2016-09-29 050000,11071.0
2016-09-29 060000,11756.0
2016-09-29 070000,12998.0
2016-09-29 080000,13761.0
2016-09-29 090000,13828.0
2016-09-29 100000,14017.0
2016-09-29 110000,14237.0
2016-09-29 120000,14339.0
2016-09-29 130000,14278.0
2016-09-29 140000,14449.0
2016-09-29 150000,14374.0
2016-09-29 160000,14256.0
2016-09-29 170000,14145.0
2016-09-29 180000,14123.0
2016-09-29 190000,14029.0
2016-09-29 200000,14569.0
2016-09-29 210000,14568.0
2016-09-29 220000,13974.0
2016-09-29 230000,13146.0
2016-09-30 000000,12246.0
2016-09-28 010000,11439.0
2016-09-28 020000,11067.0
2016-09-28 030000,10927.0
2016-09-28 040000,10764.0
2016-09-28 050000,10961.0
2016-09-28 060000,11698.0
2016-09-28 070000,12934.0
2016-09-28 080000,13582.0
2016-09-28 090000,13658.0
2016-09-28 100000,13921.0
2016-09-28 110000,14176.0
2016-09-28 120000,14363.0
2016-09-28 130000,14436.0
2016-09-28 140000,14500.0
2016-09-28 150000,14531.0
2016-09-28 160000,14623.0
2016-09-28 170000,14644.0
2016-09-28 180000,14614.0
2016-09-28 190000,14536.0
2016-09-28 200000,14734.0
2016-09-28 210000,14515.0
2016-09-28 220000,13883.0
2016-09-28 230000,13050.0
2016-09-29 000000,12156.0
2016-09-27 010000,11716.0
2016-09-27 020000,11209.0
2016-09-27 030000,10908.0
2016-09-27 040000,10873.0
2016-09-27 050000,11013.0
2016-09-27 060000,11724.0
2016-09-27 070000,13005.0
2016-09-27 080000,13576.0
2016-09-27 090000,13601.0
2016-09-27 100000,13719.0
2016-09-27 110000,14179.0
2016-09-27 120000,14411.0
2016-09-27 130000,14666.0
2016-09-27 140000,14860.0
2016-09-27 150000,15116.0
2016-09-27 160000,15161.0
2016-09-27 170000,15195.0
2016-09-27 180000,15067.0
2016-09-27 190000,14768.0
2016-09-27 200000,14876.0
2016-09-27 210000,14890.0
2016-09-27 220000,14173.0
2016-09-27 230000,13098.0
2016-09-28 000000,12103.0
2016-09-26 010000,12072.0
2016-09-26 020000,11701.0
2016-09-26 030000,11381.0
2016-09-26 040000,11313.0
2016-09-26 050000,11515.0
2016-09-26 060000,12235.0
2016-09-26 070000,13449.0
2016-09-26 080000,14193.0
2016-09-26 090000,14405.0
2016-09-26 100000,14662.0
2016-09-26 110000,15056.0
2016-09-26 120000,15392.0
2016-09-26 130000,15592.0
2016-09-26 140000,15672.0
2016-09-26 150000,15534.0
2016-09-26 160000,15276.0
2016-09-26 170000,15262.0
2016-09-26 180000,15031.0
2016-09-26 190000,14831.0
2016-09-26 200000,14893.0
2016-09-26 210000,15002.0
2016-09-26 220000,14161.0
2016-09-26 230000,13133.0
2016-09-27 000000,12316.0
2016-09-25 010000,11757.0
2016-09-25 020000,11165.0
2016-09-25 030000,10891.0
2016-09-25 040000,10657.0
2016-09-25 050000,10572.0
2016-09-25 060000,10610.0
2016-09-25 070000,10808.0
2016-09-25 080000,10973.0
2016-09-25 090000,11552.0
2016-09-25 100000,12207.0
2016-09-25 110000,12788.0
2016-09-25 120000,13432.0
2016-09-25 130000,13979.0
2016-09-25 140000,14511.0
2016-09-25 150000,15056.0
2016-09-25 160000,15463.0
2016-09-25 170000,16031.0
2016-09-25 180000,16223.0
2016-09-25 190000,15918.0
2016-09-25 200000,15751.0
2016-09-25 210000,15783.0
2016-09-25 220000,14879.0
2016-09-25 230000,13770.0
2016-09-26 000000,12796.0
2016-09-24 010000,13135.0
2016-09-24 020000,12372.0
2016-09-24 030000,11849.0
2016-09-24 040000,11595.0
2016-09-24 050000,11515.0
2016-09-24 060000,11616.0
2016-09-24 070000,11997.0
2016-09-24 080000,12326.0
2016-09-24 090000,12887.0
2016-09-24 100000,13597.0
2016-09-24 110000,14239.0
2016-09-24 120000,14790.0
2016-09-24 130000,15362.0
2016-09-24 140000,15880.0
2016-09-24 150000,16236.0
2016-09-24 160000,16532.0
2016-09-24 170000,16642.0
2016-09-24 180000,16594.0
2016-09-24 190000,16121.0
2016-09-24 200000,15571.0
2016-09-24 210000,15485.0
2016-09-24 220000,14666.0
2016-09-24 230000,13666.0
2016-09-25 000000,12598.0
2016-09-23 010000,13287.0
2016-09-23 020000,12579.0
2016-09-23 030000,12262.0
2016-09-23 040000,12059.0
2016-09-23 050000,12033.0
2016-09-23 060000,12708.0
2016-09-23 070000,13942.0
2016-09-23 080000,14562.0
2016-09-23 090000,14763.0
2016-09-23 100000,15471.0
2016-09-23 110000,16347.0
2016-09-23 120000,17293.0
2016-09-23 130000,18231.0
2016-09-23 140000,19016.0
2016-09-23 150000,19491.0
2016-09-23 160000,19761.0
2016-09-23 170000,19885.0
2016-09-23 180000,19506.0
2016-09-23 190000,18646.0
2016-09-23 200000,17917.0
2016-09-23 210000,17523.0
2016-09-23 220000,16487.0
2016-09-23 230000,15295.0
2016-09-24 000000,14205.0
2016-09-22 010000,12829.0
2016-09-22 020000,12222.0
2016-09-22 030000,11832.0
2016-09-22 040000,11628.0
2016-09-22 050000,11725.0
2016-09-22 060000,12404.0
2016-09-22 070000,13796.0
2016-09-22 080000,14295.0
2016-09-22 090000,14569.0
2016-09-22 100000,15229.0
2016-09-22 110000,16031.0
2016-09-22 120000,16805.0
2016-09-22 130000,17623.0
2016-09-22 140000,18358.0
2016-09-22 150000,18842.0
2016-09-22 160000,19381.0
2016-09-22 170000,19674.0
2016-09-22 180000,19492.0
2016-09-22 190000,18875.0
2016-09-22 200000,18418.0
2016-09-22 210000,18091.0
2016-09-22 220000,16998.0
2016-09-22 230000,15682.0
2016-09-23 000000,14318.0
2016-09-21 010000,12954.0
2016-09-21 020000,12287.0
2016-09-21 030000,11910.0
2016-09-21 040000,11714.0
2016-09-21 050000,11743.0
2016-09-21 060000,12413.0
2016-09-21 070000,13527.0
2016-09-21 080000,14074.0
2016-09-21 090000,14288.0
2016-09-21 100000,14910.0
2016-09-21 110000,15571.0
2016-09-21 120000,16249.0
2016-09-21 130000,17048.0
2016-09-21 140000,17878.0
2016-09-21 150000,18540.0
2016-09-21 160000,19013.0
2016-09-21 170000,19261.0
2016-09-21 180000,19122.0
2016-09-21 190000,18538.0
2016-09-21 200000,17974.0
2016-09-21 210000,17698.0
2016-09-21 220000,16576.0
2016-09-21 230000,15196.0
2016-09-22 000000,13857.0
2016-09-20 010000,12764.0
2016-09-20 020000,12209.0
2016-09-20 030000,11855.0
2016-09-20 040000,11594.0
2016-09-20 050000,11761.0
2016-09-20 060000,12352.0
2016-09-20 070000,13583.0
2016-09-20 080000,14287.0
2016-09-20 090000,14527.0
2016-09-20 100000,15147.0
2016-09-20 110000,15912.0
2016-09-20 120000,16615.0
2016-09-20 130000,17447.0
2016-09-20 140000,18260.0
2016-09-20 150000,18876.0
2016-09-20 160000,19315.0
2016-09-20 170000,19498.0
2016-09-20 180000,19330.0
2016-09-20 190000,18683.0
2016-09-20 200000,18121.0
2016-09-20 210000,17853.0
2016-09-20 220000,16605.0
2016-09-20 230000,15275.0
2016-09-21 000000,13903.0
2016-09-19 010000,12527.0
2016-09-19 020000,12098.0
2016-09-19 030000,11740.0
2016-09-19 040000,11698.0
2016-09-19 050000,11891.0
2016-09-19 060000,12608.0
2016-09-19 070000,13923.0
2016-09-19 080000,14571.0
2016-09-19 090000,14886.0
2016-09-19 100000,15285.0
2016-09-19 110000,15984.0
2016-09-19 120000,16657.0
2016-09-19 130000,17328.0
2016-09-19 140000,17866.0
2016-09-19 150000,18403.0
2016-09-19 160000,18723.0
2016-09-19 170000,19027.0
2016-09-19 180000,18890.0
2016-09-19 190000,18387.0
2016-09-19 200000,17763.0
2016-09-19 210000,17667.0
2016-09-19 220000,16534.0
2016-09-19 230000,15101.0
2016-09-20 000000,13778.0
2016-09-18 010000,12382.0
2016-09-18 020000,11838.0
2016-09-18 030000,11413.0
2016-09-18 040000,11153.0
2016-09-18 050000,10979.0
2016-09-18 060000,11028.0
2016-09-18 070000,11276.0
2016-09-18 080000,11703.0
2016-09-18 090000,12253.0
2016-09-18 100000,13123.0
2016-09-18 110000,13881.0
2016-09-18 120000,14507.0
2016-09-18 130000,15062.0
2016-09-18 140000,15500.0
2016-09-18 150000,15780.0
2016-09-18 160000,16011.0
2016-09-18 170000,16105.0
2016-09-18 180000,16048.0
2016-09-18 190000,15787.0
2016-09-18 200000,15768.0
2016-09-18 210000,15903.0
2016-09-18 220000,15110.0
2016-09-18 230000,14147.0
2016-09-19 000000,13202.0
2016-09-17 010000,13009.0
2016-09-17 020000,12397.0
2016-09-17 030000,11982.0
2016-09-17 040000,11784.0
2016-09-17 050000,11694.0
2016-09-17 060000,11952.0
2016-09-17 070000,12264.0
2016-09-17 080000,12663.0
2016-09-17 090000,13274.0
2016-09-17 100000,14142.0
2016-09-17 110000,14908.0
2016-09-17 120000,15471.0
2016-09-17 130000,15990.0
2016-09-17 140000,16186.0
2016-09-17 150000,16397.0
2016-09-17 160000,16438.0
2016-09-17 170000,16618.0
2016-09-17 180000,16447.0
2016-09-17 190000,16131.0
2016-09-17 200000,15822.0
2016-09-17 210000,15688.0
2016-09-17 220000,15059.0
2016-09-17 230000,14153.0
2016-09-18 000000,13210.0
2016-09-16 010000,12329.0
2016-09-16 020000,11757.0
2016-09-16 030000,11376.0
2016-09-16 040000,11291.0
2016-09-16 050000,11357.0
2016-09-16 060000,11962.0
2016-09-16 070000,13201.0
2016-09-16 080000,13708.0
2016-09-16 090000,14039.0
2016-09-16 100000,14512.0
2016-09-16 110000,15252.0
2016-09-16 120000,15907.0
2016-09-16 130000,16628.0
2016-09-16 140000,17369.0
2016-09-16 150000,17791.0
2016-09-16 160000,18214.0
2016-09-16 170000,18265.0
2016-09-16 180000,18157.0
2016-09-16 190000,17607.0
2016-09-16 200000,17046.0
2016-09-16 210000,16824.0
2016-09-16 220000,16092.0
2016-09-16 230000,15071.0
2016-09-17 000000,13962.0
2016-09-15 010000,12433.0
2016-09-15 020000,11926.0
2016-09-15 030000,11559.0
2016-09-15 040000,11384.0
2016-09-15 050000,11381.0
2016-09-15 060000,12011.0
2016-09-15 070000,13295.0
